neg,neu,pos,compound,datetime
0.0,1.0,0.0,0.0,2024-06-30 15:21:23.144996
0.0,0.88,0.12,0.0572,2024-06-30 15:21:23.144996
0.0,1.0,0.0,0.0,2024-06-30 15:21:23.144996
0.0,0.886,0.114,0.2023,2024-06-30 15:21:23.146555
0.0,1.0,0.0,0.0,2024-06-30 15:21:23.146744
0.0,0.748,0.252,0.5719,2024-06-30 15:21:23.146744
0.0,1.0,0.0,0.0,2024-06-30 15:21:23.147613
0.0,1.0,0.0,0.0,2024-06-30 15:21:23.147613
0.0,0.74,0.26,0.4228,2024-06-30 15:21:23.150215
0.0,1.0,0.0,0.0,2024-06-30 15:21:23.150215
0.362,0.638,0.0,-0.34,2024-06-30 15:21:23.151221
0.0,0.812,0.188,0.4588,2024-06-30 15:21:23.152229
0.0,0.764,0.236,0.4019,2024-06-30 15:21:23.153219
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.457,0.543,0.0,-0.6369,2024-06-30 18:48:32.820736
0.0,0.73,0.27,0.5719,2024-06-30 18:48:32.820736
0.236,0.764,0.0,-0.34,2024-06-30 18:48:32.820736
0.136,0.71,0.154,0.0772,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,0.726,0.274,0.5267,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,0.684,0.316,0.5719,2024-06-30 18:48:32.820736
0.0,0.807,0.193,0.4767,2024-06-30 18:48:32.820736
0.139,0.861,0.0,-0.2732,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,0.816,0.184,0.2023,2024-06-30 18:48:32.820736
0.322,0.678,0.0,-0.5859,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,0.526,0.474,0.4019,2024-06-30 18:48:32.820736
0.0,0.68,0.32,0.5106,2024-06-30 18:48:32.820736
0.0,0.811,0.189,0.4215,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,0.643,0.357,0.6124,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.196,0.804,0.0,-0.296,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.0,0.708,0.292,0.5106,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.820736
0.136,0.864,0.0,-0.296,2024-06-30 18:48:32.820736
0.205,0.606,0.189,-0.0516,2024-06-30 18:48:32.820736
0.0,0.492,0.508,0.7351,2024-06-30 18:48:32.820736
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.0,0.787,0.213,0.4019,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.325,0.675,0.0,-0.6486,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.0,0.723,0.277,0.5574,2024-06-30 18:48:32.836369
0.131,0.688,0.181,0.2023,2024-06-30 18:48:32.836369
0.0,0.8,0.2,0.4588,2024-06-30 18:48:32.836369
0.0,0.828,0.172,0.4019,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.12,0.88,0.0,-0.128,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
0.0,1.0,0.0,0.0,2024-06-30 18:48:32.836369
